"AMACode,Description,AMAFee,MedicareItem,ScheduleFee,",
"AA007,""PROFESSIONAL ATTENDANCE, by a GENERAL PRACTITIONER on NOT MORE THAN ONE PATIENT ON ONE OCCASION - EACH ATTENDANCE in unsociable hours if: ",
"MA345,""RETROLABYRINTHINE VESTIBULAR NERVE SECTION OR COCHLEAR NERVE SECTION, OR BOTH "",4615,41596,1838.95,,",
"MA355,""INTERNAL AUDITORY MEATUS, exploration by middle cranial fossa approach with cranial nerve decompression "",4615,41599,1838.95,,",
"MA360,""OSSEO-INTEGRATION PROCEDURE implantation of titanium fixture for use with implantable bone conduction hearing system device, in patients:",
 | - With a permanent or long term hearing loss; and,
 | - Unable to utilise conventional air or bone conduction hearing aid for medical or audiological reasons; and·,
 | - With bone conduction thresholds that accord to recognised criteria for the implantable bone conduction hearing device being inserted.,
" | Not being a service associated with a service to which items MA185, MK105 or MK115"",1675,41603,532.7,,",
"MA364,""OSSEO-INTEGRATION PROCEDURE fixation of transcutaneous abutment implantation of titanium fixture for use with implantable bone conduction hearing system device, in patients:",
 | - With a permanent or long term hearing loss; and·,
 | - Unable to utilise conventional air or bone conduction hearing aid for medical or audiological reasons; and,
 | - With bone conduction thresholds that accord to recognised criteria for the implantable bone conduction hearing device being inserted.,
" | Not being a service associated with a service to which items MA185, MK105 or MK115"",625,41604,197.2,,",
"MA385,STAPEDECTOMY ,2855,41608,1152.2,,",
"MA395,STAPES MOBILISATION ,1905,41611,741.4,,",
"MA405,ROUND WINDOW SURGERY including repair of cochleotomy ,2735,41614,1152.2,,",
"MA415,""OVAL WINDOW SURGERY, including repair of fistula, not being a service associated with a service to which any other item in this Group applies "",2975,41615,1152.2,,",
"MA425,""COCHLEAR IMPLANT, insertion of, including mastoidectomy "",5160,41617,2003.55,,",
"MA430,""Middle ear implant, partially implantable, insertion of, via mastoidectomy, for patients with: (a) stable sensorineural hearing loss; and (b) outer ear pathology that prevents the use of a conventional hearing aid; and",
" | (c) a PTA4 of less than 80 dBHL; and (d) bilateral, symmetrical hearing loss with PTA thresholds in both ears within 20 dBHL (0.5 4kHz) of each other; and (e) speech perception discrimination of at least 65% correct for word lists with appropriately amplified sound; and (f) a normal middle ear; and (g) normal tympanometry; and (h) on audiometry, an air bone gap of less than 10 dBHL (0.5 4kHz) across all frequencies; and (i) no other inner ear disorders"",5160,41618,1984.25,,",
"MA435,""GLOMUS TUMOUR, transtympanic removal of "",2175,41620,871.7,,",
"MA445,""GLOMUS TUMOUR, transmastoid removal of, including mastoidectomy "",3125,41623,1262.55,,",
"MA455,""ABSCESS OR INFLAMMATION OF MIDDLE EAR, operation for (excluding aftercare)"",420,41626,152.25,,",
"MA465,""MIDDLE EAR, EXPLORATION OF "",1360,41629,551.1,,",
"MA475,""MIDDLE EAR, insertion of tube for DRAINAGE OF (including myringotomy) "",645,41632,252.45,,",
"MA485,""CLEARANCE OF MIDDLE EAR FOR GRANULOMA, CHOLESTEATOMA and POLYP, 1 or more, with or without myringoplasty "",3115,41635,1209.7,,",
"MA495,""CLEARANCE OF MIDDLE EAR FOR GRANULOMA, CHOLESTEATOMA and POLYP, 1 or more, with or without myringoplasty with ossicular chain reconstruction "",3885,41638,1510,,",
"MA505,""PERFORATION OF TYMPANUM, cauterisation or diathermy of "",128,41641,50.15,,",
"MA515,""EXCISION OF RIM OF EARDRUM PERFORATION, not being a service associated with myringoplasty "",390,41644,151.05,,",
"MA525,EAR TOILET requiring use of operating microscope and microinspection of tympanic membrane with or without general anaesthesia ,290,41647,116.15,,",
"MA535,""TYMPANIC MEMBRANE, microinspection of 1 or both ears under general anaesthesia, not being a service associated with a service to which another item in this Group applies "",290,41650,116.15,,",
"MA545,""EXAMINATION OF NASAL CAVITY OR POST-NASAL SPACE or NASAL CAVITY AND POST-NASAL SPACE, UNDER GENERAL ANAESTHESIA, not being a service associated with a service to which another item in this Group applies "",220,41653,76.05,,",
"MA555,""NASAL HAEMORRHAGE, POSTERIOR, ARREST OF, with posterior nasal packing with or without cauterisation and with or without anterior pack (excluding aftercare)"",360,41656,129.85,,",
"MA565,""NOSE, removal of FOREIGN BODY IN, other than by simple probing "",210,41659,82,,",
"MA575,""NASAL POLYP OR POLYPI (SIMPLE), removal of "",220,41662,87.15,,",
"MA585,""NASAL POLYP OR POLYPI, removal of "",645,41668,232.5,,",
"MA595,""NASAL SEPTUM, SEPTOPLASTY, SUBMUCOUS RESECTION or closure of septal perforation "",1290,41671,510.9,,",
"MA596,""NASAL SEPTUM, reconstruction of"",1660,41672,637.35,,",
"MA605,Cauterisation (other than by chemical means) OR CAUTERISATION by chemical means when performed under general anaesthesia OR DIATHERMY OF SEPTUM or TURBINATES one or more of these procedures (including any consultation on the same occasion)  other than a service associated with  another operation on the nose,360,41674,106.25,,",
"MA615,""NASAL HAEMORRHAGE, arrest of during an episode of epistaxis by cauterisation or nasal cavity packing or both "",270,41677,95.15,,",
"MA635,""DIVISION OF NASAL ADHESIONS, with or without stenting, not being a service associated with any other operation on the nose and not performed during the post-operative period of a nasal operation "",320,41683,123.95,,",
"MA645,""DISLOCATION OF TURBINATE OR TURBINATES, 1 or both sides, not being a service associated with a service to which another item in this Group applies "",220,41686,76.05,,",
"MA655,""TURBINECTOMY or turbinectomies, partial or total, unilateral "",355,41689,144.3,,",
"MA665,""TURBINATES, submucous resection of, unilateral "",485,41692,188.2,,",
"MA685,""MAXILLARY ANTRUM, PROOF PUNCTURE AND LAVAGE OF "",87,41698,34.4,,",
"MA695,""MAXILLARY ANTRUM, PROOF PUNCTURE AND LAVAGE OF - under general anaesthesia (requiring admission to hospital), not being a service associated with a service to which another item in this Group applies "",270,41701,97.15,,",
"MA705,""MAXILLARY ANTRUM, LAVAGE OF - each attendance at which the procedure is performed, including any associated consultation "",79,41704,38.4,,",
"MA715,""MAXILLARY ARTERY, transantral ligation of "",1140,41707,474.2,,",
"MA725,ANTROSTOMY (RADICAL) ,1430,41710,551.1,,",
"MA735,ANTROSTOMY (RADICAL) with transantral ethmoidectomy or transantral vidian neurectomy ,1765,41713,641.2,,",
"MA745,""ANTRUM, intranasal operation on or removal of foreign body from "",750,41716,312.6,,",
"MA755,""ANTRUM, drainage of, through tooth socket "",320,41719,124.3,,",
"MA765,""ORO-ANTRAL FISTULA, plastic closure of "",1605,41722,621.2,,",
"MA775,""ETHMOIDAL ARTERY OR ARTERIES, transorbital ligation of (unilateral) "",1220,41725,474.2,,",
"MA785,LATERAL RHINOTOMY with removal of tumour ,2440,41728,948.6,,",
"MA795,""DERMOID OF NOSE, excision of, with intranasal extension "",1555,41729,601.15,,",
"MA805,FRONTO-NASAL ETHMOIDECTOMY by external approach with or without sphenoidectomy ,2310,41731,821.55,,",
"MA815,RADICAL FRONTO-ETHMOIDECTOMY with osteoplastic flap ,3060,41734,1072,,",
"MA825,""FRONTAL SINUS, OR ETHMOIDAL SINUSES ON THE ONE SIDE, intranasal operation on"",1225,41737,510.9,,",
"MA835,""FRONTAL SINUS, catheterisation of "",164,41740,62.2,,",
"MA845,""FRONTAL SINUS, trephine of "",1005,41743,356.75,,",
"MA855,""FRONTAL SINUS, radical obliteration of "",2310,41746,821.55,,",
"MA865,""ETHMOIDAL SINUSES, external operation on "",1685,41749,641.2,,",
"MA875,""SPHENOIDAL SINUS, intranasal operation on "",800,41752,312.6,,",
"MA885,""EUSTACHIAN TUBE, catheterisation of "",120,41755,49.15,,",
"MA915,""NASENDOSCOPY or SINOSCOPY or FIBREOPTIC EXAMINATION of NASOPHARYNX and LARYNX, 1 or more of these procedures, unilateral or bilateral examination of"",335,41764,129.85,,",
"MA925,""NASOPHARYNGEAL ANGIOFIBROMA, removal of"",1995,41767,779.15,,",
"MA935,""PHARYNGEAL POUCH, removal of, with or without cricopharyngeal myotomy "",1905,41770,741.4,,",
"MA945,""PHARYNGEAL POUCH, ENDOSCOPIC RESECTION OF (Dohlman's operation) "",1565,41773,621.2,,",
"MA955,CRICOPHARYNGEAL MYOTOMY with or without inversion of pharyngeal pouch ,1605,41776,619.4,,",
"MA965,""PHARYNGOTOMY (lateral), with or without total excision of tongue "",1905,41779,741.4,,",
"MA975,PARTIAL PHARYNGECTOMY via PHARYNGOTOMY ,2590,41782,1006.55,,",
"MA985,PARTIAL PHARYNGECTOMY via PHARYNGOTOMY with partial or total glossectomy ,3215,41785,1248.65,,",
"MA995,""UVULOPALATOPHARYNGOPLASTY, with or without tonsillectomy, by any means "",2110,41786,779.15,,",
"MB005,""UVULECTOMY AND PARTIAL PALATECTOMY WITH LASER INCISION OF THE PALATE, with or without tonsillectomy, one or more stages, including any revision procedures within 12 months "",1555,41787,601.15,,",
"MB015,""Tonsils or tonsils and adenoids, removal of, in a person aged LESS THAN 12 YEARS (including any examination of the postnasal space and nasopharynx and the infiltration of local anaesthetic), not being a service to which item MA915 applies"",790,41789,312.6,,",
"MB025,""Tonsils or tonsils and adenoids, removal of, in a person 12 YEARS OF AGE OR OVER (including any examination of the postnasal space and nasopharynx and the infiltration of local anaesthetic), not being a service to which item MA915 applies"",1005,41793,392.75,,",
"MB035,""TONSILS OR TONSILS AND ADENOIDS, ARREST OF HAEMORRHAGE requiring general anaesthesia, following removal of "",430,41797,152.25,,",
"MB045,""Adenoids, removal of (including any examination of the postnasal space and nasopharynx and the infiltration of local anaesthetic), not being a service to which item MA915 applies"",430,41801,172.25,,",
"MB055,""LINGUAL TONSIL OR LATERAL PHARYNGEAL BANDS, removal of "",240,41804,95.15,,",
"MB065,""PERITONSILLAR ABSCESS (quinsy), incision of "",190,41807,74.05,,",
"MB075,UVULOTOMY or UVULECTOMY ,95,41810,37.65,,",
"MB085,""VALLECULAR OR PHARYNGEAL CYSTS, removal of "",950,41813,376.75,,",
"MB095,OESOPHAGOSCOPY (with rigid oesophagoscope) ,510,41816,196.2,,",
"MB115,OESOPHAGOSCOPY (with rigid oesophagoscope) with biopsy ,585,41822,252.45,,",
"MB125,OESOPHAGOSCOPY (with rigid oesophagoscope) with removal of foreign body ,950,41825,376.75,,",
"MB135,""OESOPHAGEAL STRICTURE, dilatation of, without oesophagoscopy "",150,41828,55.2,,",
"MB145,""Oesophagus, endoscopic pneumatic dilatation of, for treatment of achalasia"",1015,41831,377.4,,",
"MB146,""OESOPHAGUS, balloon dilatation of, using interventional imaging techniques"",630,41832,241.55,,",
"MB155,LARYNGECTOMY (TOTAL) ,3805,41834,1362.85,,",
"MB165,VERTICAL HEMI-LARYNGECTOMY including tracheostomy ,3365,41837,1306.75,,",
"MB175,SUPRAGLOTTIC LARYNGECTOMY including tracheostomy ,4135,41840,1606.65,,",
"MB185,LARYNGOPHARYNGECTOMY or PRIMARY RESTORATION OF ALIMENTARY CONTINUITY after laryngopharyngectomy USING STOMACH OR BOWEL ,3805,41843,1412.85,,",
"MB195,""Examination of glottal cycles and vibratory characteristics of the vocal folds by a specialist in the practice of the specialist’s specialty of otolaryngology using videostroboscopy, including capturing audio, video, frequency and intensity, for confirmation of diagnosis , or for confirmation of treatment effectiveness where there is failure to progress or respond as expected, for: (a) dysphonia where non stroboscopic techniques of the visualising the larynx have failed to identify any frank abnormality of the vocal folds; or (b) benign or malignant vocal fold lesions; or (c) premalignant or malignant laryngeal lesions; or (d) vocal fold motion impairment or glottal insufficiency; or evaluation of vocal fold function after treatment or phonosurgery other than a service associated with a service to which item MA915 applies or with a services associated with the administration of a general anaesthetic"",510,41501,196.2,,",
"MB225,MICROLARYNGOSCOPY ,855,41855,304.65,,",
"MB235,MICROLARYNGOSCOPY with removal of juvenile papillomata ,1345,41858,522.45,,",
"MB245,MICROLARYNGOSCOPY with removal of benign lesions of the larynx by laser surgery,1645,41861,638.8,,",
"MB255,MICROLARYNGOSCOPYwith removal of tumour,1140,41864,430.8,,",
"MB265,MICROLARYNGOSCOPY with arytenoidectomy ,1670,41867,648.45,,",
"MB266,""LARYNGEAL WEB, division of, using microlarygoscopic techniques"",1070,41868,410.85,,",
"MB275,TEFLON INJECTION INTO VOCAL CORD ,1210,41870,480.85,,",
"MB285,""LARYNX, FRACTURED, operation for "",1605,41873,621.2,,",
"MB295,""LARYNX, external operation on, OR LARYNGOFISSURE, with or without cordectomy "",1605,41876,621.2,,",
"MB305,""LARYNGOPLASTY or TRACHEOPLASTY, including tracheostomy "",2590,41879,1006.55,,",
"MB307,TRACHEOSTOMY by a percutaneous technique using sequential dilatation or partial splitting method to allow insertion of a cuffed tracheostomy tube,710,41880,268.65,,",
